Round,BCA Energy (J),BCA Alive,LEACH Energy (J),LEACH Alive,DEEC Energy (J),DEEC Alive,SEP Energy (J),SEP Alive
416,44.996836,100,13.298483,67,25.779160,100,14.034345,71
417,44.972847,100,13.250330,67,25.733307,100,14.009947,71
418,44.948859,100,13.205314,67,25.634662,100,13.962510,71
419,44.924871,100,13.182519,67,25.583772,99,13.908289,71
420,44.900882,100,13.137503,67,25.534228,99,13.863667,71
421,44.876894,100,13.084927,67,25.412228,99,13.820972,71
422,44.852905,100,13.035571,67,25.352781,99,13.698688,71
423,44.828917,100,12.975791,66,25.303244,99,13.638851,71
424,44.804929,100,12.926408,66,25.247928,99,13.598973,71
425,44.780940,100,12.864207,66,25.150841,99,13.512736,71
426,44.756952,100,12.819923,66,25.098610,99,13.456022,71
427,44.732963,100,12.754015,66,25.035005,99,13.399309,71
428,44.708975,100,12.674119,66,24.973202,99,13.367234,71
429,44.684987,100,12.625321,66,24.920753,99,13.293721,69
430,44.660998,100,12.569543,64,24.870944,99,13.255038,69
431,44.637010,100,12.528434,63,24.820010,99,13.180100,69
432,44.613021,100,12.480202,63,24.755890,99,13.108084,68
433,44.589033,100,12.419999,62,24.697257,99,13.049297,68
434,44.565045,100,12.358345,61,24.622827,99,13.002237,68
435,44.541056,100,12.314890,60,24.568672,99,12.928358,67
436,44.517068,100,12.272961,60,24.522115,99,12.878250,67
437,44.493079,100,12.236835,60,24.471017,99,12.840783,67
438,44.469091,100,12.171208,60,24.421099,99,12.784471,67
439,44.445103,100,12.151578,60,24.375234,99,12.761828,67
440,44.421114,100,12.104539,60,24.315564,99,12.716798,67
441,44.397126,100,12.043502,59,24.268148,99,12.647487,67
442,44.373137,100,12.005045,59,24.216186,99,12.610449,66
443,44.349149,100,11.951476,59,24.100810,99,12.527888,66
444,44.325161,100,11.909826,59,24.008937,99,12.448971,66
445,44.301172,100,11.859869,59,23.958631,99,12.403378,66
446,44.277184,100,11.817143,59,23.892237,99,12.366591,66
447,44.253195,100,11.768463,59,23.844845,99,12.330144,66
448,44.229207,100,11.733008,59,23.770089,99,12.293351,66
449,44.205219,100,11.686882,59,23.699468,99,12.229393,66
450,44.181230,100,11.640995,59,23.647512,99,12.199660,66
451,44.157242,100,11.589445,59,23.556581,99,12.148536,66
